player_id,nickname,country,current_team,age,metric,value_real,value_norm
7248,xseveN,Finland,HAVU,27,rating,1.0,41.82
14954,void,Australia,,21,rating,1.03,47.27
7527,pyth,Sweden,,28,rating,1.0,41.82
545,MODDII,Sweden,Astralis Talent,33,rating,1.0,41.82
13186,cam,United States,,24,rating,1.06,52.73
7369,peet,Poland,,31,rating,1.0,41.82
7687,nitr0,United States,Liquid,26,rating,1.0,41.82
11926,mds,Belarus,xDDDD,23,rating,1.04,49.09
10163,pecks,Australia,,25,rating,1.0,41.82
6904,STYKO,Slovakia,Apeks,26,rating,1.0,41.82
9298,truth,Norway,,25,rating,1.0,41.82
2161,Noktse,Argentina,Isurus,29,rating,1.06,52.73
9260,vice,United States,,26,rating,1.0,41.82
10463,Baaten,Sweden,,23,rating,1.0,41.82
9818,uli,Finland,KOVA,24,rating,1.0,41.82
630,MUTiRiS,Portugal,SAW,29,rating,1.0,41.82
9257,freddieb,Sweden,,28,rating,0.99,40.0
1915,SEMPHIS,Canada,Gaimin Gladiators,33,rating,0.99,40.0
7873,dephh,United Kingdom,,30,rating,0.99,40.0
16769,realz1n,Brazil,B4,27,rating,1.07,54.55
7808,freakazoid,United States,Mythic,29,rating,0.99,40.0
13157,Jerry,Russia,forZe,24,rating,1.07,54.55
18317,magixx,Russia,Spirit,19,rating,1.05,50.91
12083,YDNA,Australia,rewound,23,rating,1.03,47.27
7700,robiin,Sweden,,27,rating,0.99,40.0
12710,gMd,Canada,,21,rating,1.05,50.91
8184,ALEX,United Kingdom,fnatic,26,rating,0.99,40.0
338,markeloff,Ukraine,,34,rating,0.99,40.0
7296,Puls3,United Kingdom,Max&BigGarlicDips,28,rating,0.99,40.0
15204,Vegi,Poland,Anonymo,22,rating,1.04,49.09
12101,neptune,United States,,19,rating,1.04,49.09
5373,xelos,Sweden,Lemondogs,29,rating,0.99,40.0
9103,rbz,Australia,,28,rating,0.99,40.0
8396,BENDJI,Sweden,Deportivo,26,rating,0.99,40.0
19823,dukefissura,Kazakhstan,Unique,26,rating,1.05,50.91
9221,reversive,Argentina,Leviatan,30,rating,0.99,40.0
4726,jaxi,Romania,,28,rating,0.99,40.0
44,BARBARR,Sweden,,32,rating,0.99,40.0
12822,VINI,Brazil,Imperial,23,rating,1.04,49.09
19190,Liki,Australia,,23,rating,1.07,54.55
8324,morelz,Poland,Illuminar,28,rating,0.99,40.0
12781,k1to,Germany,BIG Academy,23,rating,1.04,49.09
9903,notaN,Denmark,MASONIC,22,rating,0.99,40.0
17553,pesadelo,Brazil,TeamOne,22,rating,1.04,49.09
16495,kory,Hungary,Sangal,24,rating,1.06,52.73
19232,JIaYm,Russia,,23,rating,1.05,50.91
339,ANGE1,Ukraine,,32,rating,0.99,40.0
10372,kaboose,United States,,22,rating,0.99,40.0
8726,facecrack,Russia,KJlACCHblE,28,rating,0.99,40.0
8125,Dimaoneshot,Russia,,27,rating,0.99,40.0
9130,Drone,United States,,24,rating,0.99,40.0
19733,DemQQ,Ukraine,B8,21,rating,1.07,54.55
2241,rmn,Portugal,SAW,30,rating,0.99,40.0
735,Dosia,Russia,,34,rating,0.99,40.0
12089,vanity,United States,,23,rating,1.06,52.73
9291,krii,Latvia,Wolsung,24,rating,0.99,40.0
10052,fitch,Kazakhstan,Golden Knights,30,rating,0.99,40.0
13093,DeathZz,Spain,Movistar Riders,26,rating,1.03,47.27
8875,gade,Denmark,BIG,27,rating,0.99,40.0
12102,djay,Canada,EG.PA,29,rating,1.04,49.09
7529,SAGGERTON,Finland,,26,rating,0.99,40.0
7965,larsen,Denmark,Tricked,25,rating,0.99,40.0
2799,bubble,Bulgaria,SKADE,30,rating,0.99,40.0
8871,Lukki,Denmark,,22,rating,0.99,40.0
17956,jabbi,Denmark,Heroic,19,rating,1.03,47.27
8082,AZR,Australia,,29,rating,0.99,40.0
12593,J1rah,Australia,,22,rating,1.04,49.09
13989,ryotzz,Brazil,,28,rating,1.08,56.36
8374,bodyy,France,HEET,25,rating,0.99,40.0
9482,NEKIZ,Brazil,paiN,26,rating,0.98,38.18
10436,sXe,Romania,KTRL,24,rating,0.98,38.18
19705,chop,United States,EG.CD,20,rating,1.02,45.45
284,JACKZ,France,G2,30,rating,0.98,38.18
8508,DAVEY,Canada,,26,rating,0.98,38.18
8327,Furlan,Poland,AGO,27,rating,0.98,38.18
13177,stellar,United States,,26,rating,1.05,50.91
884,Xizt,Sweden,Heroic,31,rating,0.98,38.18
12113,Jonji,Canada,EG.PA,22,rating,1.09,58.18
1485,RUBINO,Norway,,28,rating,0.98,38.18
334,AdreN,Kazakhstan,,32,rating,0.98,38.18
12088,ryann,United States,,21,rating,1.04,49.09
7412,gla1ve,Denmark,Astralis,27,rating,0.98,38.18
13992,Zix,Bulgaria,,23,rating,1.04,49.09
16947,Perfecto,Russia,Natus Vincere,22,rating,1.04,49.09
17937,isak,Sweden,GamerLegion,20,rating,1.03,47.27
8716,DeadFox,Hungary,,27,rating,0.98,38.18
17930,wiz,United States,EG.CD,21,rating,1.02,45.45
5045,zende,Sweden,,27,rating,0.98,38.18
11996,Daffu,Denmark,ECSTATIC,24,rating,1.04,49.09
7499,Spiidi,Germany,Sprout,26,rating,0.98,38.18
17936,bq,Sweden,X Gamer,20,rating,1.02,45.45
12872,apocdud,Australia,,23,rating,1.05,50.91
7438,anger,United States,,34,rating,0.98,38.18
11498,NickelBack,Russia,Entropiq,25,rating,1.05,50.91
14390,WOOD7,Brazil,,27,rating,1.04,49.09
9819,doto,Finland,HAVU,26,rating,0.98,38.18
9480,tifa,Brazil,,26,rating,0.98,38.18
10611,Fadey,South Africa,ATK,24,rating,0.98,38.18
19882,Norwi,Russia,forZe,21,rating,1.02,45.45
16529,Llamas,Australia,Control,22,rating,1.01,43.64
13170,kwezz,Denmark,Tricked,22,rating,1.01,43.64
9220,SHOOWTiME,Brazil,Corinthians,25,rating,0.98,38.18
8000,syken,Germany,,26,rating,0.98,38.18
8488,ZEDKO,Czech Republic,SINNERS,24,rating,0.98,38.18
11747,jnt,Brazil,Sharks,28,rating,1.03,47.27
10827,prt,Brazil,TeamOne,24,rating,1.02,45.45
17305,FinigaN,Russia,,23,rating,1.03,47.27
8917,niki1,Bulgaria,NeedDOCTOR,31,rating,0.98,38.18
9636,BURNRUOk,Australia,,26,rating,0.98,38.18
13148,Radifaction,Norway,Oilers,23,rating,1.03,47.27
555,BIT,Brazil,MIBR,32,rating,0.98,38.18
11840,Boombl4,Russia,Natus Vincere,23,rating,1.04,49.09
12244,Sergiz,Ukraine,Doge Soldiers,21,rating,1.03,47.27
5061,PERCY,Denmark,,28,rating,0.98,38.18
10697,blocker,Bulgaria,NeedDOCTOR,25,rating,1.05,50.91
8539,leman,Poland,AGO,25,rating,0.97,36.36
15569,Sapec,Sweden,EYEBALLERS,19,rating,1.05,50.91
7805,RUSH,United States,Evil Geniuses,28,rating,0.97,36.36
7169,RpK,France,,32,rating,0.97,36.36
18120,sinnopsyy,Kosovo,Bad News Eagles,27,rating,1.03,47.27
11217,SPELLAN,Bulgaria,BeyondPossible,24,rating,1.03,47.27
19015,Bymas,Lithuania,MOUZ,18,rating,1.03,47.27
9916,mono,Poland,,26,rating,0.97,36.36
13749,Queenix,Denmark,MASONIC,23,rating,1.03,47.27
10784,RuStY,Sweden,Into the Breach,24,rating,1.03,47.27
2898,raalz,Denmark,Sprout,27,rating,0.97,36.36
8368,jmqa,Russia,,25,rating,0.97,36.36
10192,DeStRoYeR,China,Invictus,28,rating,0.97,36.36
15117,Keoz,Belgium,Falcons,21,rating,1.03,47.27
3886,seb,United States,,31,rating,0.97,36.36
14055,propleh,Russia,Trident,25,rating,1.03,47.27
302,kUcheR,Russia,,33,rating,0.97,36.36
12129,stk,Thailand,LZ,25,rating,1.05,50.91
8446,ELUSIVE,South Africa,,29,rating,0.97,36.36
8321,oskarish,Poland,Anonymo,25,rating,0.97,36.36
7388,SOKER,Spain,Gravity 0,29,rating,0.97,36.36
17792,ice,Kazakhstan,AVANGAR,21,rating,1.01,43.64
6593,PKL,Brazil,paiN,28,rating,0.97,36.36
8569,DEVIL,France,UBITEAM,27,rating,0.97,36.36
3347,seized,Russia,ex-Singularity,27,rating,0.97,36.36
10666,MAIROLLS,Thailand,LZ,24,rating,1.02,45.45
7925,gabesson,Hungary,,32,rating,0.97,36.36
14957,Mayker,Australia,,23,rating,1.01,43.64
971,KHRN,Finland,,32,rating,0.97,36.36
11248,Leaf,Thailand,,28,rating,1.02,45.45
11891,phr,Poland,Illuminar,25,rating,1.02,45.45
8137,reltuC,United States,,33,rating,0.97,36.36
7716,chopper,Russia,Spirit,25,rating,0.97,36.36
11161,Drea3er,China,CatEvil,27,rating,1.01,43.64
7368,Hyper,Poland,,32,rating,0.96,34.55
9019,Surreal,United Kingdom,Endpoint,26,rating,0.96,34.55
11995,TMB,Denmark,ex-MAD Lions,20,rating,1.05,50.91
8566,LUCAS1,Brazil,,27,rating,0.96,34.55
14388,The eLiVe,Slovakia,Enterprise,23,rating,1.01,43.64
823,Maniac,Switzerland,,32,rating,0.96,34.55
303,starix,Ukraine,,34,rating,0.96,34.55
17918,nosraC,United States,Gaimin Gladiators,22,rating,1.03,47.27
7170,SmithZz,France,,33,rating,0.96,34.55
14221,kaper,Poland,GRAFICIARZE,26,rating,1.02,45.45
16921,nafany,Russia,Cloud9,21,rating,1.04,49.09
8598,Marek,Taiwan,YK,28,rating,0.96,34.55
15563,SADDYX,Finland,temp,21,rating,1.03,47.27
8150,maeVe,Denmark,,32,rating,0.96,34.55
329,Kairi,Spain,,34,rating,0.96,34.55
11460,Tommy,Singapore,,28,rating,1.04,49.09
8733,bodito,Hungary,ONYX,24,rating,0.96,34.55
17929,Walco,Canada,EG.CD,20,rating,1.02,45.45
8507,stanislaw,Canada,,28,rating,0.96,34.55
8453,SEMINTE,Romania,Nexus,25,rating,0.96,34.55
12490,expro,China,Lynn Vision,23,rating,1.03,47.27
3730,HOLMES,Serbia,iNation,30,rating,0.96,34.55
9545,xms,France,,25,rating,0.96,34.55
14359,w1nt3r,Kazakhstan,AVANGAR,24,rating,1.0,41.82
9053,Uber,Canada,,25,rating,0.96,34.55
9816,Aleksib,Finland,G2,25,rating,0.96,34.55
205,glow,Korea,,34,rating,1.01,43.64
8459,Kvik,Lithuania,,26,rating,0.96,34.55
16870,ProbLeM,Russia,,23,rating,1.02,45.45
10961,Kristou,Denmark,,20,rating,0.99,40.0
150,MAJ3R,Turkey,Eternal Fire,31,rating,0.96,34.55
11039,JazzPimp,United States,Gaimin Gladiators,25,rating,1.01,43.64
13042,LOGAN,France,,24,rating,1.01,43.64
5796,tiziaN,Germany,BIG,26,rating,0.96,34.55
11358,0i,China,Invictus,26,rating,1.0,41.82
10508,nbl,Argentina,Boca Juniors,25,rating,0.96,34.55
7414,smF,Denmark,DREAM,30,rating,0.96,34.55
11746,YJ,Brazil,,26,rating,1.0,41.82
3459,kinqie,Russia,FreeTON,30,rating,0.96,34.55
922,Snappi,Denmark,ENCE,32,rating,0.96,34.55
2148,tahsiN,Germany,,31,rating,0.96,34.55
15349,maNkz,Denmark,ECSTATIC,24,rating,1.02,45.45
11286,ponczek,Poland,Impression,27,rating,1.0,41.82
19038,PR1mE,Denmark,Tricked,21,rating,0.99,40.0
165,NEO,Poland,HONORIS,35,rating,0.95,32.73
14176,misutaaa,France,Vitality,19,rating,1.0,41.82
7511,denis,Germany,,27,rating,0.95,32.73
13179,RZU,United States,Brazen,22,rating,1.01,43.64
11199,beastik,Czech Republic,SINNERS,24,rating,1.01,43.64
7508,alexRr,Germany,,26,rating,0.95,32.73
15639,dezon,Sweden,Savage,24,rating,1.01,43.64
7958,dumz,Sweden,,26,rating,0.95,32.73
7148,friberg,Sweden,,30,rating,0.95,32.73
10563,caike,Brazil,,27,rating,0.95,32.73
161,TaZ,Poland,HONORIS,36,rating,0.95,32.73
7382,steel,Brazil,Case,28,rating,0.95,32.73
10404,Console,Denmark,,26,rating,0.95,32.73
10569,devoduvek,France,Ambush,27,rating,0.95,32.73
9660,CONNOR93,Canada,,28,rating,0.95,32.73
12590,soju_j,New Zealand,,24,rating,1.01,43.64
12161,KrizzeN,Kazakhstan,,22,rating,1.01,43.64
7942,dERZKIY,Belarus,SHIPACHI,26,rating,0.95,32.73
11287,darko,Poland,Impression,24,rating,1.02,45.45
14161,RAiLWAY,Russia,INDE IRAE,26,rating,1.0,41.82
16462,Grus,Norway,,24,rating,1.0,41.82
14311,H4RR3,Norway,777,25,rating,1.03,47.27
18697,oxygeN,Bulgaria,OG Academy,19,rating,1.0,41.82
8151,AcilioN,Denmark,Apeks,25,rating,0.95,32.73
11630,JT,South Africa,Complexity,23,rating,1.02,45.45
5440,flashie,Hungary,CLG Red,26,rating,0.95,32.73
7214,strux1,Germany,,31,rating,0.95,32.73
9325,arvid,Finland,temp,25,rating,0.95,32.73
10367,ecfN,Germany,,26,rating,0.95,32.73
8599,Karsa,China,,30,rating,0.95,32.73
7463,Inzta,Denmark,,29,rating,0.94,30.91
16412,rafftu,Bulgaria,BeyondPossible,22,rating,1.0,41.82
7943,uNdo,Belarus,VRTX,27,rating,0.94,30.91
9845,vSa,Canada,,28,rating,0.94,30.91
10762,Rock1nG,Bulgaria,allStars,25,rating,1.01,43.64
7147,Fifflaren,Sweden,,34,rating,0.94,30.91
3517,kzy,Germany,EPIC DUDES,32,rating,0.94,30.91
13976,boX,Belarus,Nemiga,27,rating,1.04,49.09
11278,TOAO,Poland,,25,rating,0.99,40.0
8752,SileNt,United States,,27,rating,0.94,30.91
1950,tonyblack,Russia,TAG,29,rating,0.94,30.91
15180,Twixie,Finland,KOVA,20,rating,1.0,41.82
8410,arch,Ukraine,,26,rating,0.94,30.91
14203,Shakezullah,United States,Bad News Bears,24,rating,1.0,41.82
8549,EXUS,Poland,UNGENTIUM,24,rating,0.94,30.91
2260,RIZZZ,Portugal,Panthers,29,rating,1.0,41.82
1889,LOMME,Denmark,,28,rating,0.94,30.91
15071,interz,Russia,Cloud9,21,rating,0.99,40.0
7166,Ex6TenZ,Belgium,,32,rating,0.94,30.91
7405,ub1que,Russia,,30,rating,0.94,30.91
12588,BRACE,Australia,VERTEX,22,rating,0.99,40.0
11492,Noisia,Australia,,26,rating,0.99,40.0
9857,ngiN,Turkey,,29,rating,0.94,30.91
2292,forget,China,,32,rating,0.94,30.91
15697,Sidney,Poland,UNGENTIUM,24,rating,0.99,40.0
8320,repo,Poland,,25,rating,0.94,30.91
11940,neaLaN,Kazakhstan,K23,21,rating,1.0,41.82
9104,DANZ,Australia,,28,rating,0.93,29.09
10506,tutehen,Argentina,VELOX,29,rating,0.93,29.09
2476,emi,Serbia,,28,rating,0.93,29.09
16410,Duplicate,Bulgaria,NeedDOCTOR,21,rating,1.0,41.82
3631,Polly,Norway,Apeks,31,rating,0.93,29.09
8790,hutji,Russia,,26,rating,0.93,29.09
16486,ztr,Sweden,Young Ninjas,18,rating,0.98,38.18
1064,crisby,Germany,OG Academy,30,rating,0.93,29.09
8231,matty,Poland,,26,rating,0.93,29.09
4829,mynio,Poland,,26,rating,0.93,29.09
10938,kiR,Denmark,Tricked,22,rating,0.98,38.18
14290,SkulL,Australia,Antic,24,rating,1.01,43.64
3329,quix,Sweden,Lilmix,29,rating,0.93,29.09
5351,aVN,Serbia,ex-4glory,25,rating,0.92,27.27
9081,S0tF1k,Russia,Spirit Academy,27,rating,0.92,27.27
9217,TACO,Brazil,00NATION,27,rating,0.92,27.27
1200,hitMouse,Belarus,NewBelarus,32,rating,0.92,27.27
1331,Xp3,France,,35,rating,0.92,27.27
1278,pNshr,Bulgaria,,30,rating,0.92,27.27
356,arki,Spain,SAW,32,rating,0.92,27.27
7156,MSL,Denmark,Tokyo Revengers,27,rating,0.92,27.27
11716,SANJI,Uzbekistan,Virtus.pro,24,rating,0.97,36.36
19967,sorrow,Kazakhstan,AVANGAR,26,rating,0.96,34.55
5385,Luz,Poland,UNGENTIUM,28,rating,0.92,27.27
484,Zeus,Ukraine,,34,rating,0.92,27.27
8837,akez,Norway,777,30,rating,0.92,27.27
169,nak,Brazil,,35,rating,0.92,27.27
6453,arya,United States,,29,rating,0.92,27.27
1206,BTN,Romania,Nexus,33,rating,0.92,27.27
9736,ncl,Mongolia,TheMongolz,27,rating,0.91,25.45
9820,pietola,Finland,,24,rating,0.91,25.45
12016,svyat,Russia,,27,rating,0.98,38.18
15778,SENER1,Kosovo,Bad News Eagles,25,rating,0.98,38.18
4218,Dav,Serbia,iNation,30,rating,0.91,25.45
429,karrigan,Denmark,FaZe,32,rating,0.91,25.45
7537,xartE,Finland,HAVU,30,rating,0.91,25.45
3252,LEGIJA,Germany,,31,rating,0.91,25.45
1154,roman,Belarus,,33,rating,0.91,25.45
1866,Shara,Ukraine,Cossacks,29,rating,0.91,25.45
7796,wayLander,Russia,,28,rating,0.91,25.45
10114,BONA,Finland,SJ,22,rating,0.91,25.45
7821,sAw,Finland,ENCE,30,rating,0.9,23.64
14202,coolio,Hungary,ONYX,22,rating,0.94,30.91
7218,kRYSTAL,Germany,cowana,29,rating,0.9,23.64
8983,MiGHTYMAX,United Kingdom,Endpoint,25,rating,0.9,23.64
9348,crush,Ukraine,NAVI Youth,26,rating,0.9,23.64
8294,balblna,Russia,,26,rating,0.9,23.64
13250,ben1337,United States,EG.PA,24,rating,0.97,36.36
9295,sycrone,Denmark,MOUZ,26,rating,0.9,23.64
5327,nkl,Bulgaria,,28,rating,0.9,23.64
499,hooch,Russia,Entropiq,35,rating,0.9,23.64
11110,Golden,Sweden,Savage,28,rating,0.94,30.91
9798,lunAtic,Poland,PACT,29,rating,0.9,23.64
6451,FNS,Canada,,30,rating,0.89,21.82
7797,spiker,Russia,,28,rating,0.89,21.82
16563,Psycho,Ukraine,Run or Die,25,rating,0.96,34.55
18219,Adam9130,United Kingdom,Into the Breach,24,rating,0.97,36.36
15120,JiNKZ,France,,27,rating,0.97,36.36
9017,MAiNLiNE,United States,,26,rating,0.89,21.82
41,pronax,Sweden,,31,rating,0.89,21.82
9882,Polen,United States,,26,rating,0.89,21.82
16731,IceBerg,Denmark,Tricked,21,rating,0.94,30.91
8047,Lambert,France,LDLC,30,rating,0.88,20.0
8504,LeX,United States,,32,rating,0.88,20.0
8212,ScrunK,Germany,Sangal,27,rating,0.88,20.0
10993,torben,Denmark,,27,rating,0.93,29.09
1916,seang@res,United States,Old Guys Club,34,rating,0.88,20.0
8521,daps,Canada,Liquid,29,rating,0.88,20.0
1328,flowsicK,United States,,31,rating,0.87,18.18
921,BERRY,Denmark,Sprout,32,rating,0.87,18.18
13718,birdfromsky,Denmark,,28,rating,0.99,40.0
8600,advent,China,Rare Atom,30,rating,0.87,18.18
15726,nawrot,Poland,,23,rating,0.92,27.27
10096,HooXi,Denmark,Copenhagen Flames,27,rating,0.87,18.18
9350,def,Ukraine,,27,rating,0.86,16.36
12572,djL,Sweden,NIP,28,rating,0.91,25.45
7378,Devilwalk,Sweden,Savage,31,rating,0.86,16.36
1964,Twista,Finland,temp,35,rating,0.85,14.55
136,gob b,Germany,BIG,35,rating,0.85,14.55
8708,Slemmy,United States,,31,rating,0.85,14.55
13779,PASHANOJ,Russia,xDDDD,28,rating,0.9,23.64
472,B1ad3,Ukraine,Natus Vincere,35,rating,0.83,10.91
8422,netrick,Denmark,AGF,27,rating,0.82,9.09
7415,HUNDEN,Denmark,,31,rating,0.81,7.27
13156,RuFire,Russia,BakS,27,rating,0.84,12.73
6455,OCEAN,Canada,,35,rating,0.77,0.0
11893,ZywOo,France,Vitality,21,kills_per_round,0.84,94.12
7998,s1mple,Ukraine,Natus Vincere,24,kills_per_round,0.86,100.0
16920,sh1ro,Russia,Cloud9,21,kills_per_round,0.77,73.53
20113,deko,Russia,1WIN,21,kills_per_round,0.8,82.35
18835,saffee,Brazil,FURIA,27,kills_per_round,0.79,79.41
8950,Kaze,Malaysia,Rare Atom,28,kills_per_round,0.78,76.47
17306,degster,Russia,OG,21,kills_per_round,0.78,76.47
11271,smooya,United Kingdom,,22,kills_per_round,0.79,79.41
12591,sterling,New Zealand,Encore,24,kills_per_round,0.77,73.53
7938,XANTARES,Turkey,Eternal Fire,26,kills_per_round,0.81,85.29
18227,SENSEi,Ukraine,Iron Branch,23,kills_per_round,0.75,67.65
18072,torzsi,Hungary,MOUZ,20,kills_per_round,0.78,76.47
7592,device,Denmark,NIP,26,kills_per_round,0.78,76.47
16207,DANK1NG,China,TYLOO,22,kills_per_round,0.79,79.41
3741,NiKo,Bosnia and Herzegovina,G2,25,kills_per_round,0.8,82.35
15165,blameF,Denmark,Astralis,25,kills_per_round,0.76,70.59
7131,BnTeT,Indonesia,TYLOO,26,kills_per_round,0.76,70.59
9216,coldzera,Brazil,00NATION,27,kills_per_round,0.77,73.53
9102,Sico,New Zealand,ORDER,27,kills_per_round,0.75,67.65
9172,XigN,Korea,NKT,25,kills_per_round,0.78,76.47
15631,KSCERATO,Brazil,FURIA,22,kills_per_round,0.74,64.71
8944,Benkai,Singapore,,25,kills_per_round,0.78,76.47
11847,Texta,Australia,,21,kills_per_round,0.8,82.35
13776,Jame,Russia,Outsiders,23,kills_per_round,0.72,58.82
9626,XELLOW,Romania,ECSTATIC,21,kills_per_round,0.78,76.47
16847,mhL,Poland,MOUZ NXT,20,kills_per_round,0.77,73.53
798,oskar,Czech Republic,Tokyo Revengers,31,kills_per_round,0.76,70.59
13281,El1an,Russia,Entropiq,23,kills_per_round,0.75,67.65
7167,kennyS,France,G2,27,kills_per_round,0.76,70.59
10774,Freeman,Hong Kong,YK,23,kills_per_round,0.76,70.59
10981,mantuu,Poland,,24,kills_per_round,0.75,67.65
3972,huNter-,Bosnia and Herzegovina,G2,26,kills_per_round,0.77,73.53
9960,frozen,Slovakia,MOUZ,20,kills_per_round,0.76,70.59
16816,vsm,Brazil,00NATION,23,kills_per_round,0.77,73.53
12877,chelleos,New Zealand,,22,kills_per_round,0.78,76.47
11141,erkaSt,Mongolia,NKT,27,kills_per_round,0.77,73.53
12553,yuurih,Brazil,FURIA,22,kills_per_round,0.76,70.59
8574,woxic,Turkey,Eternal Fire,23,kills_per_round,0.74,64.71
1088,liTTle,Russia,HellRaisers,33,kills_per_round,0.77,73.53
11140,INS,Australia,ORDER,23,kills_per_round,0.76,70.59
5736,kNgV-,Brazil,,29,kills_per_round,0.77,73.53
11816,ropz,Estonia,FaZe,22,kills_per_round,0.74,64.71
14087,Jamppi,Finland,,21,kills_per_round,0.77,73.53
9884,wrath,United States,,20,kills_per_round,0.78,76.47
8412,dream3r,Bulgaria,SKADE,25,kills_per_round,0.74,64.71
13238,PTC,Thailand,,23,kills_per_round,0.75,67.65
12733,xsepower,Russia,K23,24,kills_per_round,0.72,58.82
15662,zorte,Russia,forZe,24,kills_per_round,0.73,61.76
10394,Twistzz,Canada,FaZe,22,kills_per_round,0.73,61.76
8943,splashske,Singapore,,23,kills_per_round,0.76,70.59
14736,dgt,Uruguay,9z,21,kills_per_round,0.74,64.71
2757,GuardiaN,Slovakia,Sampi,31,kills_per_round,0.74,64.71
13249,oSee,United States,Liquid,23,kills_per_round,0.74,64.71
11283,ottoNd,Finland,HAVU,24,kills_per_round,0.74,64.71
9277,FREDDyFROG,Sweden,,29,kills_per_round,0.74,64.71
15821,NEOFRAG,Czech Republic,OG,21,kills_per_round,0.76,70.59
9136,Brehze,United States,Evil Geniuses,24,kills_per_round,0.76,70.59
13254,TenZ,Canada,,21,kills_per_round,0.76,70.59
14619,Infinite,United States,ONET4P,24,kills_per_round,0.75,67.65
11219,CeRq,Bulgaria,Evil Geniuses,22,kills_per_round,0.73,61.76
29,f0rest,Sweden,,34,kills_per_round,0.75,67.65
10664,Olivia,Thailand,LZ,24,kills_per_round,0.76,70.59
13670,nawwk,Sweden,Apeks,24,kills_per_round,0.74,64.71
12126,poizon,Bulgaria,fnatic,23,kills_per_round,0.74,64.71
15698,dumau,Brazil,00NATION,18,kills_per_round,0.74,64.71
9895,mertz,Denmark,,23,kills_per_round,0.75,67.65
20097,h4rn,Bulgaria,Enterprise,22,kills_per_round,0.72,58.82
11264,WARDELL,Canada,,24,kills_per_round,0.73,61.76
8789,mir,Russia,Entropiq,26,kills_per_round,0.76,70.59
5021,swag,United States,,25,kills_per_round,0.73,61.76
8565,HEN1,Brazil,,27,kills_per_round,0.71,55.88
14505,ekul,Australia,,27,kills_per_round,0.76,70.59
16555,Ax1Le,Russia,Cloud9,20,kills_per_round,0.73,61.76
18743,nython,Brazil,paiN,24,kills_per_round,0.75,67.65
11139,aliStair,Australia,ORDER,24,kills_per_round,0.73,61.76
12271,moose,Canada,,24,kills_per_round,0.74,64.71
10263,xccurate,Indonesia,NKT,24,kills_per_round,0.74,64.71
8370,mixwell,Spain,,26,kills_per_round,0.75,67.65
695,allu,Finland,temp,30,kills_per_round,0.74,64.71
8918,electroNic,Russia,Natus Vincere,23,kills_per_round,0.75,67.65
18221,Spinx,Israel,ENCE,21,kills_per_round,0.74,64.71
7266,syrsoN,Germany,BIG,26,kills_per_round,0.73,61.76
15090,PwnAlone,United States,EG.PA,31,kills_per_round,0.73,61.76
39,GeT_RiGhT,Sweden,,32,kills_per_round,0.74,64.71
8783,JUGi,Denmark,,25,kills_per_round,0.72,58.82
10722,gas,China,Wings Up,26,kills_per_round,0.78,76.47
18141,biguzera,Brazil,paiN,25,kills_per_round,0.73,61.76
13980,lollipop21k,Belarus,1WIN,26,kills_per_round,0.75,67.65
15007,Cooper,United States,Mythic,28,kills_per_round,0.74,64.71
8575,Calyx,Turkey,,24,kills_per_round,0.73,61.76
8711,Sonic,South Africa,,23,kills_per_round,0.73,61.76
1378,zehN,Finland,HAVU,30,kills_per_round,0.73,61.76
9042,ryx,United States,,29,kills_per_round,0.76,70.59
12715,BL1TZ,Australia,,29,kills_per_round,0.74,64.71
8520,NAF,Canada,Liquid,24,kills_per_round,0.73,61.76
8576,ZOREE,Finland,temp,28,kills_per_round,0.72,58.82
7390,ScreaM,Belgium,,28,kills_per_round,0.74,64.71
16848,hades,Poland,ENCE,22,kills_per_round,0.73,61.76
13466,dennyslaw,Bulgaria,SKADE,22,kills_per_round,0.73,61.76
8738,EliGE,United States,Liquid,25,kills_per_round,0.76,70.59
12713,floppy,United States,Complexity,22,kills_per_round,0.74,64.71
7256,nex,Germany,,30,kills_per_round,0.74,64.71
16546,cynic,United States,Gaimin Gladiators,22,kills_per_round,0.74,64.71
9031,valde,Denmark,OG,27,kills_per_round,0.74,64.71
14294,hazr,Australia,Encore,20,kills_per_round,0.75,67.65
13679,nukkye,Lithuania,,24,kills_per_round,0.72,58.82
14932,faveN,Germany,BIG,22,kills_per_round,0.74,64.71
18462,mezii,United Kingdom,fnatic,23,kills_per_round,0.72,58.82
8564,fer,Brazil,Imperial,30,kills_per_round,0.75,67.65
13300,Farlig,Denmark,Astralis,23,kills_per_round,0.72,58.82
17861,JOTA,Brazil,MIBR,24,kills_per_round,0.73,61.76
9078,k0nfig,Denmark,Astralis,25,kills_per_round,0.75,67.65
7398,dupreeh,Denmark,Vitality,29,kills_per_round,0.73,61.76
180,Savage,China,TCG,33,kills_per_round,0.73,61.76
8552,Attacker,China,TYLOO,25,kills_per_round,0.75,67.65
9115,dexter,Australia,MOUZ,27,kills_per_round,0.74,64.71
3543,DJOXiC,Serbia,GamerS1337,29,kills_per_round,0.72,58.82
7993,Detrony,South Africa,,31,kills_per_round,0.73,61.76
9247,Machinegun,Mongolia,,32,kills_per_round,0.76,70.59
9032,Magisk,Denmark,Vitality,24,kills_per_round,0.72,58.82
9255,draken,Sweden,Into the Breach,26,kills_per_round,0.72,58.82
5799,keev,Germany,,30,kills_per_round,0.73,61.76
